الرابط,اسم المنافسة,رقم المنافسة,الرقم المرجعي,الغرض من المنافسة,قيمة وثائق المنافسة,حالة المنافسة,مدة العقد,هل التأمين من متطلبات المنافسة,نوع المنافسة,الجهة الحكوميه,الوقت المتبقى,طريقة تقديم العروض,مطلوب ضمان الإبتدائي,الضمان النهائي,آخر موعد لإستلام الإستفسارات,آخر موعد لتقديم العروض,تاريخ فتح العروض,تاريخ فحص العروض,فترة التوقف,التاريخ المتوقع للترسية,تاريخ بدء الأعمال / الخدمات,بداية إرسال الأسئلة و الاستفسارات,اقصى مدة للاجابة على الاستفسارات,مكان فتح العرض,مجال التصنيف,مكان التنفيذ,التفاصيل,نشاط المنافسة,تشمل المنافسة على بنود توريد,أعمال الصيانة والتشغيل,عنوان الضمان الإبتدائى,أعمال  الإنشاء,الحزمة,نوع الاتفاقية,مدة الاتفاقية,عدد ايام استلام الاستفسارات,عدد أيام استلام العرض,قائمة الموردين المتقدمين,قائمة الموردين المرسى عليهم  -  ( ترسية كاملة ),الدول
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=vv8vg*@@**9JZisMEZQuxFgiOQ==,AF- FAMOTIDINE TABLET 10MG&nbsp;- توريد دواء للشؤون الصحية بالحرس الوطني,2364054,260139005194,AF- FAMOTIDINE TABLET 10MG - ت...عرض المزيد...AF- FAMOTIDINE TABLET 10MG - توريد دواء للشؤون الصحية بالحرس الوطني,200.00,معتمدة,365 يوم,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,"50
                           دقائق:13
                           ساعة:2
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,22/01/202603/08/1447,27/01/202608/08/144709:59 AM,لا يوجد,27/01/202608/08/144710:00 AM,,28/01/202609/08/1447,29/01/202610/08/1447,21/01/202602/08/1447,1,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,مستودعات الادوية والصيدليات - الأدوية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=VzjE4jYKihn34N2Nh3f3pA==,AF- DINOPROSTONE 1 MG VAGINAL GEL ( Prostine E2 )-توريد دواء للشؤون الصحية بالرياض,2348977,260139005190,AF- DINOPROSTONE 1 MG VAGINAL...عرض المزيد...AF- DINOPROSTONE 1 MG VAGINAL GEL ( Prostine E2 )-توريد دواء للشؤون الصحية بالرياض,مجانا,معتمدة,365 يوم,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,"49
                           دقائق:13
                           ساعة:2
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,22/01/202603/08/1447,27/01/202608/08/144709:59 AM,لا يوجد,27/01/202608/08/144710:00 AM,,28/01/202609/08/1447,29/01/202610/08/1447,21/01/202602/08/1447,1,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,مستودعات الادوية والصيدليات - الأدوية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=cRuYDA882WvDWrjFXSt1fQ==,VASOPRESSIN 20U/ml VIAL INJECTION-1ML,2025-00598,260139006027,توريد............................عرض المزيد...توريد...........................................................,مجانا,معتمدة,30 يوم,لا,شراء مباشر,مستشفى الجبيل,"49
                           دقائق:13
                           ساعة:7
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,30/01/202611/08/1447,01/02/202613/08/144709:59 AM,لا يوجد,01/02/202613/08/144710:00 AM,,01/02/202613/08/1447,02/02/202614/08/1447,21/01/202602/08/1447,5,لا يوجد,غير مطلوب,داخل المملكةالمنطقة الشرقيةالجبيل,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=EqcyeBM4hiGZYiAja5j%20jg==,توريد أجهزة منزلية بقوة نجران,447/1/14,260139006295,توريد أجهزة منزلية بقوة نجران...عرض المزيد...توريد أجهزة منزلية بقوة نجران,600.00,معتمدة,45 يوم,لا,منافسة عامة,القوات البرية,"47
                           دقائق:13
                           ساعة:12
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,31/01/202612/08/1447,06/02/202618/08/144709:59 AM,06/02/202618/08/144710:00 AM,لا يوجد,5,15/02/202627/08/1447,17/02/202629/08/1447,22/01/202603/08/1447,5,قسم المشتريات,غير مطلوب,داخل المملكةمنطقة نجراننجران,,تجارة الأدوات والآلات والأجهزة,لا,,إدارة التشغيل والصيانة بقوة نجران,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=PuEXjmJ84Sz3gAHRcHmlBw==,توريد أثاث للإدارة,447/1/15,260139006345,توريد أثاث للإدارة...عرض المزيد...توريد أثاث للإدارة,600.00,معتمدة,45 يوم,لا,منافسة عامة,القوات البرية,"46
                           دقائق:13
                           ساعة:12
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,31/01/202612/08/1447,06/02/202618/08/144709:59 AM,06/02/202618/08/144710:00 AM,لا يوجد,5,15/02/202627/08/1447,17/02/202629/08/1447,24/01/202605/08/1447,5,قسم المشتريات,غير مطلوب,داخل المملكةمنطقة نجراننجران,,تجارة الأثاث المنزلي والمفروشات والستائر والسجاد,لا,,إدارة التشغيل والصيانة,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=Fu8bm8MyVuEBX0Xa%20CSFmQ==,طباعة و توريد أعلام لمقر نادي الإبل,لا يوجد,260139006115,طباعة وتوريد اعلام لمقر نادي ا...عرض المزيد...طباعة وتوريد اعلام لمقر نادي الإبل بالرياض,200.00,معتمدة,1 يوم,لا,شراء مباشر,إعانة نادي الإبل,"45
                           دقائق:13
                           ساعة:2
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,24/01/202605/08/1447,27/01/202608/08/144709:59 AM,لا يوجد,27/01/202608/08/144710:00 AM,,03/02/202615/08/1447,05/02/202617/08/1447,21/01/202602/08/1447,2,لا يوجد,إدارة المعارض والمؤتمرات,داخل المملكةمنطقة الرياضالرياض,طباعة و توريد أعلام لمقر نادي الإبل,خدمات النشر والطباعة والدعاية والاعلان والإنتاج الفني,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=3GJv%20T%20aIb6pAzHyyT7FEg==,توريد وتركيب قطع غيار لبعض معدات الدفاع المدني بمنطقة حائل,HA26610002,260139006375,توريد وتركيب قطع غيار لبعض معد...عرض المزيد...توريد وتركيب قطع غيار لبعض معدات الدفاع المدني بمنطقة حائل,مجانا,معتمدة,10 يوم,لا,شراء مباشر,ادارة الشؤون الفنية المركزية بمنطقة حائل,"45
                           دقائق:13
                           ساعة:1
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,24/01/202605/08/1447,26/01/202607/08/144709:59 AM,لا يوجد,26/01/202607/08/144710:00 AM,,26/01/202607/08/1447,27/01/202608/08/1447,21/01/202602/08/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة حائلحائل,,خدمات صيانة واصلاح الأجهزة والمعدات والآلات,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=it2HU261BAG*@@**0PcgkvdKNA==,صيانة وتاهيل حدائق محافظة العويقيله والقرى التابعه لها,لا يوجد,260139006148,صيانة وتاهيل حدائق محافظة العو...عرض المزيد...صيانة وتاهيل حدائق محافظة العويقيله والقرى التابعه لها,1000.00,معتمدة,11 شهر,لا,منافسة عامة,أمانة منطقة الحدود الشمالية,"44
                           دقائق:13
                           ساعة:12
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,31/01/202612/08/1447,06/02/202618/08/144709:59 AM,06/02/202618/08/144710:00 AM,لا يوجد,5,18/02/202601/09/1447,04/03/202615/09/1447,22/01/202603/08/1447,10,بلدية محافظة العويقيلة,غير مطلوب,داخل المملكةمنطقة الحدود الشماليةالعويقيله,,مقاولات الإنشاءات العامة (التشييد و بناء المرافق العامة)- إنشاءات عامة,لا,,بلدية محافظة العويقيله,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=vRdahgHEMIXnzh5JwAWvJg==,تشغيل وصيانة ونظافة مبنى صندوق الشهداء والمصابين والأسرى والمفقودين,2026/2,260139004226,تشغيل وصيانة ونظافة مبنى صندوق...عرض المزيد...تشغيل وصيانة ونظافة مبنى صندوق الشهداء والمصابين والأسرى والمفقودين,700.00,معتمدة,36 شهر,لا,منافسة عامة,صندوق الشهداء والمصابين والأسرى والمفقودين,"43
                           دقائق:13
                           ساعة:14
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,31/01/202612/08/1447,08/02/202620/08/144709:59 AM,08/02/202620/08/144710:00 AM,لا يوجد,5,20/04/202603/11/1447,20/05/202603/12/1447,24/01/202605/08/1447,3,منصة اعتماد,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة الرياضالرياض,,التشغيل والصيانة والنظافة للمنشآت - التشغيل والصيانة,نعم,,صندوق الشهداء والمصابين والأسرى والمفقودين,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=8M4TU4UAPHQ6IEDpnIjDsA==,استئجار معدات,2026002,260139004984,استئجار معدات لبلدية محافظة ال...عرض المزيد...استئجار معدات لبلدية محافظة القريات,3500.00,معتمدة,36 شهر,لا,منافسة عامة,بلدية محافظة القريات,"32
                           دقائق:13
                           ساعة:28
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,05/02/202617/08/1447,22/02/202605/09/144709:50 AM,22/02/202605/09/144710:00 AM,لا يوجد,5,11/03/202622/09/1447,05/04/202617/10/1447,22/01/202603/08/1447,15,بلدية محافظة القريات,غير مطلوب,داخل المملكةمنطقة الجوفالقريات,,خدمات التأجير,لا,,عن طريق منصة اعتماد,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=B7rJOPRzgKE1x0xQkmDTgQ==,مشروع  صيانة وتحسين منظومة التحكم والترشيد لنظام الإنارة بالدمام للاعوام 2026-2029,2026-14,260139006358,( صيانة وتحسين منظومة التحكم و...عرض المزيد...( صيانة وتحسين منظومة التحكم والترشيد لنظام الإنارة بالدمام للاعوام 2026-2029) ان الغرض من هذه المنافسة صيانة وتحسين منظومة التحكم والترشيد لنظام الإنارة ، وذلك حسب الشروط والمواصفات الفنية العامة والخاصة. ومده العقد  36 شهر ميلادي - ست وثلاثون شهرا ميلاديا (3 سنوات),5500.00,معتمدة,3 سنة,نعم,منافسة عامة,أمانة المنطقة الشرقية,"41
                           دقائق:13
                           ساعة:29
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,31/01/202612/08/1447,23/02/202606/09/144709:59 AM,23/02/202606/09/144710:00 AM,لا يوجد,5,19/04/202602/11/1447,11/06/202625/12/1447,24/01/202605/08/1447,5,امانة المنطقة الشرقية,قطاع التشغيل والصيانة والخدمات,داخل المملكةالمنطقة الشرقيةالدمام,مشروع صيانة وتحسين منظومة التحكم والترشيد لنظام الإنارة بالدمام للاعوام 2026-2029,التشغيل والصيانة والنظافة للمنشآت - التشغيل والصيانة,لا,صيانة وتشغيل الأعمال الكهربائية,يرفع بمنصة اعتماد ويسلم أصل الضمان لإدارة المشتريات بظرف مغلق ومختوم,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=K5uR1kg6S%20%209GA*@@**w1yu3fg==,احلال واستبدال وحدات التكييف المدمجة والمنفصلة بالحرم الجامعي القديم,43954,260139004768,احلال واستبدال وحدات التكييف ا...عرض المزيد...احلال واستبدال وحدات التكييف المدمجة والمنفصلة بالحرم الجامعي القديم,3500.00,معتمدة,18 شهر,لا,منافسة عامة,جامعة الملك فيصل,"40
                           دقائق:17
                           ساعة:28
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,31/01/202612/08/1447,22/02/202605/09/144702:00 PM,23/02/202606/09/144707:00 AM,لا يوجد,5,17/03/202628/09/1447,18/03/202629/09/1447,24/01/202605/08/1447,10,القاعة الخاصة بفتح المظاريف بالدور الثالث بمبنى الإدارة الرئيسي رقم 3,غير مطلوب,داخل المملكةالمنطقة الشرقيةالاحساء,,إمدادات الكهرباء والغاز والمياه والبخار وتكييف الهواء,لا,,جامعة الملك فيصل إدارة المشتريات قسم المنافسات,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=ZauqvZGa0zxKpPFZnNLe6g==,CHROMOSOMAL ANALYSIS (KARYOTYPING),116622,260139004906,تأمين مواد طبية مستشفى الملك س...عرض المزيد...تأمين مواد طبية مستشفى الملك سلمان العسكري,200.00,معتمدة,90 يوم,لا,شراء مباشر,مستشفى تبوك,"39
                           دقائق:13
                           ساعة:2
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,22/01/202603/08/1447,27/01/202608/08/144709:59 AM,لا يوجد,27/01/202608/08/144710:00 AM,,19/04/202602/11/1447,30/06/202615/01/1448,21/01/202602/08/1447,3,لا يوجد,غير مطلوب,داخل المملكةمنطقة تبوكتبوك,,الأنشطة الطبية,لا,,,,,,,,,,,
